bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
939	chr1	46466624	46467220	CpG: 58	596	58	365	19.5	61.2	1.04
939	chr1	46474564	46474765	CpG: 15	201	15	125	14.9	62.2	0.81
939	chr1	46485496	46486120	CpG: 59	624	59	442	18.9	70.8	0.76
939	chr1	46489121	46491449	CpG: 176	2328	176	1434	15.1	61.6	0.81
940	chr1	46532960	46533577	CpG: 79	617	79	424	25.6	68.7	1.08
940	chr1	46543903	46544460	CpG: 49	557	49	387	17.6	69.5	0.74
940	chr1	46603943	46604507	CpG: 51	564	51	383	18.1	67.9	0.79
940	chr1	46612908	46613295	CpG: 39	387	39	247	20.2	63.8	0.99
940	chr1	46616344	46616905	CpG: 48	561	48	370	17.1	66	0.81
941	chr1	46668002	46668723	CpG: 81	721	81	483	22.5	67	1.03
941	chr1	46718730	46719411	CpG: 64	681	64	426	18.8	62.6	0.96
943	chr1	47023554	47023961	CpG: 40	407	40	280	19.7	68.8	0.83
945	chr1	47225308	47226055	CpG: 82	747	82	502	22	67.2	0.97
945	chr1	47230832	47232525	CpG: 134	1693	134	977	15.8	57.7	0.96
945	chr1	47314035	47314539	CpG: 51	504	51	316	20.2	62.7	1.04
946	chr1	47333739	47334754	CpG: 115	1015	115	685	22.7	67.5	1
946	chr1	47416224	47417393	CpG: 129	1169	129	718	22.1	61.4	1.19
946	chr1	47433453	47433726	CpG: 20	273	20	166	14.7	60.8	0.8
946	chr1	47433989	47434713	CpG: 54	724	54	419	14.9	57.9	0.89
946	chr1	47437121	47439846	CpG: 286	2725	286	1790	21	65.7	0.97
946	chr1	47444040	47445348	CpG: 103	1308	103	742	15.7	56.7	0.99
947	chr1	47449967	47450280	CpG: 25	313	25	208	16	66.5	0.73
947	chr1	47508037	47508680	CpG: 52	643	52	362	16.2	56.3	1.02
947	chr1	47533238	47533555	CpG: 27	317	27	187	17	59	1
948	chr1	47593121	47593558	CpG: 43	437	43	311	19.7	71.2	0.78
949	chr1	47725084	47725377	CpG: 41	293	41	214	28	73	1.05
951	chr1	47984198	47984472	CpG: 36	274	36	200	26.3	73	0.99
951	chr1	47994140	47994389	CpG: 20	249	20	154	16.1	61.8	0.84
951	chr1	47996459	47997929	CpG: 137	1470	137	954	18.6	64.9	0.91
954	chr1	48471632	48472399	CpG: 67	767	67	489	17.5	63.8	0.91
957	chr1	48776519	48777138	CpG: 69	619	69	451	22.3	72.9	0.84
958	chr1	48898882	48899241	CpG: 34	359	34	252	18.9	70.2	0.77
966	chr1	50023745	50024174	CpG: 34	429	34	254	15.9	59.2	0.91
966	chr1	50047972	50048648	CpG: 66	676	66	463	19.5	68.5	0.84
969	chr1	50332995	50333864	CpG: 86	869	86	567	19.8	65.2	0.93
969	chr1	50415244	50415844	CpG: 43	600	43	400	14.3	66.7	0.65
969	chr1	50416212	50416431	CpG: 21	219	21	156	19.2	71.2	0.78
969	chr1	50416761	50416988	CpG: 18	227	18	145	15.9	63.9	0.85
969	chr1	50417325	50417754	CpG: 36	429	36	261	16.8	60.8	0.91
969	chr1	50418556	50425799	CpG: 471	7243	471	4230	13	58.4	0.76
969	chr1	50426809	50427571	CpG: 56	762	56	449	14.7	58.9	0.85
969	chr1	50427796	50428073	CpG: 23	277	23	188	16.6	67.9	0.72
973	chr1	50959775	50960398	CpG: 65	623	65	363	20.9	58.3	1.23
973	chr1	50968090	50969833	CpG: 142	1743	142	1053	16.3	60.4	0.89
973	chr1	50977639	50978364	CpG: 79	725	79	512	21.8	70.6	0.87
975	chr1	51236095	51236870	CpG: 87	775	87	539	22.5	69.5	0.93
976	chr1	51330222	51330917	CpG: 83	695	83	498	23.9	71.7	0.94
976	chr1	51344655	51345015	CpG: 38	360	38	260	21.1	72.2	0.85
978	chr1	51518705	51519224	CpG: 66	519	66	396	25.4	76.3	0.88
978	chr1	51616902	51617376	CpG: 32	474	32	270	13.5	57	0.85
979	chr1	51729356	51730149	CpG: 68	793	68	539	17.2	68	0.75
980	chr1	51878506	51879267	CpG: 56	761	56	414	14.7	54.4	1
981	chr1	51990105	51990781	CpG: 68	676	68	479	20.1	70.9	0.89
981	chr1	52032780	52033833	CpG: 102	1053	102	672	19.4	63.8	0.95
982	chr1	52055074	52055452	CpG: 33	378	33	228	17.5	60.3	1
982	chr1	52056108	52056624	CpG: 46	516	46	345	17.8	66.9	0.8
982	chr1	52141728	52142832	CpG: 136	1104	136	790	24.6	71.6	0.97
984	chr1	52365731	52366388	CpG: 72	657	72	449	21.9	68.3	0.94
984	chr1	52368467	52368856	CpG: 45	389	45	279	23.1	71.7	0.9
984	chr1	52404195	52404633	CpG: 40	438	40	269	18.3	61.4	1
985	chr1	52552586	52553927	CpG: 115	1341	115	846	17.2	63.1	0.86
986	chr1	52602208	52602936	CpG: 89	728	89	498	24.5	68.4	1.05
986	chr1	52632957	52633631	CpG: 91	674	91	512	27	76	0.94
987	chr1	52698016	52698508	CpG: 49	492	49	317	19.9	64.4	1.01
987	chr1	52726351	52726756	CpG: 46	405	46	290	22.7	71.6	0.89
988	chr1	52842622	52843505	CpG: 110	883	110	635	24.9	71.9	0.97
988	chr1	52920952	52921851	CpG: 80	899	80	603	17.8	67.1	0.79
988	chr1	52927208	52927973	CpG: 64	765	64	518	16.7	67.7	0.73
989	chr1	53061992	53063302	CpG: 106	1310	106	880	16.2	67.2	0.73
989	chr1	53078432	53079011	CpG: 43	579	43	382	14.9	66	0.69
990	chr1	53092716	53092970	CpG: 18	254	18	170	14.2	66.9	0.64
990	chr1	53196637	53197143	CpG: 53	506	53	374	20.9	73.9	0.77
991	chr1	53220224	53220719	CpG: 44	495	44	297	17.8	60	1.03
991	chr1	53238287	53238887	CpG: 53	600	53	383	17.7	63.8	0.88
991	chr1	53276625	53277173	CpG: 66	548	66	346	24.1	63.1	1.21
991	chr1	53283766	53284193	CpG: 32	427	32	232	15	54.3	1.27
991	chr1	53326015	53328156	CpG: 192	2141	192	1355	17.9	63.3	0.9
992	chr1	53438467	53439585	CpG: 106	1118	106	759	19	67.9	0.82
992	chr1	53459518	53460555	CpG: 86	1037	86	636	16.6	61.3	0.88
995	chr1	53838085	53838589	CpG: 54	504	54	354	21.4	70.2	0.88
996	chr1	53889574	53889983	CpG: 42	409	42	286	20.5	69.9	0.84
996	chr1	53945384	53946670	CpG: 142	1286	142	939	22.1	73	0.88
997	chr1	54052928	54053626	CpG: 55	698	55	450	15.8	64.5	0.76
997	chr1	54121691	54122019	CpG: 23	328	23	222	14	67.7	0.62
998	chr1	54200148	54200586	CpG: 42	438	42	291	19.2	66.4	0.87
999	chr1	54356317	54356660	CpG: 24	343	24	218	14	63.6	0.7
999	chr1	54390728	54390935	CpG: 21	207	21	141	20.3	68.1	0.88
1000	chr1	54405180	54407327	CpG: 196	2147	196	1284	18.3	59.8	1.02
1000	chr1	54474673	54475080	CpG: 45	407	45	323	22.1	79.4	0.72
1000	chr1	54488220	54488583	CpG: 53	363	53	266	29.2	73.3	1.09
1000	chr1	54489405	54489614	CpG: 25	209	25	160	23.9	76.6	0.84
1000	chr1	54499350	54499718	CpG: 38	368	38	261	20.7	70.9	0.83
1001	chr1	54542031	54542775	CpG: 71	744	71	545	19.1	73.3	0.71
1002	chr1	54715672	54716180	CpG: 45	508	45	339	17.7	66.7	0.8
1002	chr1	54764410	54764696	CpG: 33	286	33	200	23.1	69.9	0.97
1002	chr1	54781069	54781846	CpG: 88	777	88	560	22.7	72.1	0.88
1003	chr1	54800604	54801385	CpG: 80	781	80	557	20.5	71.3	0.81
1003	chr1	54805992	54806299	CpG: 33	307	33	225	21.5	73.3	0.8
1003	chr1	54886790	54887655	CpG: 107	865	107	621	24.7	71.8	0.96
1004	chr1	54980414	54981173	CpG: 81	759	81	569	21.3	75	0.76
1004	chr1	54997015	54997337	CpG: 33	322	33	234	20.5	72.7	0.79
1004	chr1	55039387	55040342	CpG: 85	955	85	584	17.8	61.2	0.96
1006	chr1	55214792	55216035	CpG: 133	1243	133	815	21.4	65.6	1
1015	chr1	56477555	56477997	CpG: 47	442	47	304	21.3	68.8	0.91
1016	chr1	56578429	56579444	CpG: 95	1015	95	656	18.7	64.6	0.9
1017	chr1	56644990	56645564	CpG: 68	574	68	392	23.7	68.3	1.04
1023	chr1	57422291	57424965	CpG: 222	2674	222	1717	16.6	64.2	0.81
1029	chr1	58249600	58250423	CpG: 87	823	87	575	21.1	69.9	0.87
1031	chr1	58546249	58546905	CpG: 61	656	61	432	18.6	65.9	0.87
1031	chr1	58576085	58577623	CpG: 168	1538	168	1014	21.8	65.9	1.01
1033	chr1	58781789	58785268	CpG: 271	3479	271	2039	15.6	58.6	0.91
1033	chr1	58814568	58814818	CpG: 28	250	28	175	22.4	70	0.93
1033	chr1	58815279	58815522	CpG: 26	243	26	176	21.4	72.4	0.83
1033	chr1	58816217	58816563	CpG: 40	346	40	236	23.1	68.2	1
1034	chr1	58903699	58904228	CpG: 58	529	58	387	21.9	73.2	0.82
1036	chr1	59146735	59147051	CpG: 39	316	39	230	24.7	72.8	0.97
1037	chr1	59296430	59297122	CpG: 71	692	71	446	20.5	64.5	0.99
1041	chr1	59814415	59815376	CpG: 90	961	90	657	18.7	68.4	0.81
1042	chr1	59926600	59926911	CpG: 24	311	24	175	15.4	56.3	0.98
1043	chr1	60073643	60073868	CpG: 23	225	23	158	20.4	70.2	0.83
1050	chr1	61042970	61043734	CpG: 86	764	86	538	22.5	70.4	0.91
1050	chr1	61050254	61051159	CpG: 109	905	109	656	24.1	72.5	0.92
1050	chr1	61053680	61054299	CpG: 50	619	50	393	16.2	63.5	0.8
1050	chr1	61076865	61077205	CpG: 26	340	26	193	15.3	56.8	0.97
1051	chr1	61083081	61083750	CpG: 85	669	85	444	25.4	66.4	1.15
1055	chr1	61654202	61654421	CpG: 25	219	25	154	22.8	70.3	0.92
1055	chr1	61724975	61725270	CpG: 27	295	27	192	18.3	65.1	0.87
1056	chr1	61742155	61743146	CpG: 96	991	96	659	19.4	66.5	0.88
1059	chr1	62194883	62195274	CpG: 33	391	33	248	16.9	63.4	0.87
1060	chr1	62318465	62319462	CpG: 103	997	103	712	20.7	71.4	0.81
1061	chr1	62435980	62437996	CpG: 201	2016	201	1268	19.9	62.9	1.01
1063	chr1	62687709	62688678	CpG: 111	969	111	647	22.9	66.8	1.03
1068	chr1	63316723	63324800	CpG: 599	8077	599	4725	14.8	58.5	0.87
1068	chr1	63329692	63330469	CpG: 66	777	66	527	17	67.8	0.74
1068	chr1	63367438	63368150	CpG: 73	712	73	501	20.5	70.4	0.83
1070	chr1	63593266	63594242	CpG: 99	976	99	651	20.3	66.7	0.92
1071	chr1	63773794	63775108	CpG: 149	1314	149	929	22.7	70.7	0.91
1076	chr1	64469871	64470931	CpG: 121	1060	121	767	22.8	72.4	0.87
1077	chr1	64505675	64505921	CpG: 24	246	24	167	19.5	67.9	1.03
1078	chr1	64744599	64745555	CpG: 95	956	95	588	19.9	61.5	1.05
1080	chr1	64965772	64966931	CpG: 123	1159	123	759	21.2	65.5	1
1080	chr1	65002589	65003145	CpG: 59	556	59	356	21.2	64	1.04
1081	chr1	65066587	65068282	CpG: 169	1695	169	1014	19.9	59.8	1.13
1082	chr1	65147358	65149215	CpG: 194	1857	194	1266	20.9	68.2	0.9
1082	chr1	65254291	65254909	CpG: 69	618	69	399	22.3	64.6	1.07
1082	chr1	65265728	65266166	CpG: 52	438	52	303	23.7	69.2	0.99
1083	chr1	65309333	65310063	CpG: 74	730	74	478	20.3	65.5	0.95
1084	chr1	65420173	65421021	CpG: 80	848	80	575	18.9	67.8	0.85
1084	chr1	65525318	65526128	CpG: 93	810	93	602	23	74.3	0.84
1086	chr1	65792757	65793235	CpG: 63	478	63	356	26.4	74.5	0.95
1092	chr1	66533045	66533377	CpG: 35	332	35	222	21.1	66.9	0.95
1094	chr1	66752396	66752610	CpG: 23	214	23	156	21.5	72.9	0.83
1095	chr1	66925197	66925426	CpG: 27	229	27	158	23.6	69	1
1095	chr1	66930000	66930800	CpG: 77	800	77	543	19.2	67.9	0.84
1096	chr1	67053862	67054456	CpG: 59	594	59	412	19.9	69.4	0.83
1097	chr1	67134707	67135032	CpG: 27	325	27	195	16.6	60	1.06
1099	chr1	67429452	67431143	CpG: 139	1691	139	1062	16.4	62.8	0.83
1101	chr1	67685230	67686587	CpG: 138	1357	138	953	20.3	70.2	0.83
1102	chr1	67832688	67833768	CpG: 89	1080	89	657	16.5	60.8	0.9
1104	chr1	68046960	68047322	CpG: 30	362	30	220	16.6	60.8	0.9
1104	chr1	68050553	68050790	CpG: 21	237	21	147	17.7	62	0.93
1104	chr1	68051571	68051791	CpG: 22	220	22	143	20	65	1.01
1105	chr1	68163316	68163519	CpG: 22	203	22	147	21.7	72.4	0.84
1105	chr1	68230925	68231945	CpG: 83	1020	83	571	16.3	56	1.04
1107	chr1	68496600	68497323	CpG: 69	723	69	445	19.1	61.5	1.01
1115	chr1	69567284	69568812	CpG: 131	1528	131	970	17.1	63.5	0.85
1118	chr1	69919360	69919587	CpG: 17	227	17	151	15	66.5	0.68
1120	chr1	70205500	70205759	CpG: 28	259	28	174	21.6	67.2	0.96
1121	chr1	70354050	70355036	CpG: 84	986	84	635	17	64.4	0.82
1122	chr1	70410939	70411408	CpG: 40	469	40	289	17.1	61.6	0.91
1127	chr1	71046541	71048121	CpG: 131	1580	131	1013	16.6	64.1	0.81
1127	chr1	71080803	71081100	CpG: 20	297	20	165	13.5	55.6	0.9
1136	chr1	72283326	72284053	CpG: 55	727	55	412	15.1	56.7	0.97
1151	chr1	74198142	74198351	CpG: 24	209	24	145	23	69.4	0.99
1158	chr1	75125132	75125669	CpG: 40	537	40	345	14.9	64.2	0.72
1158	chr1	75130128	75130477	CpG: 28	349	28	205	16	58.7	0.93
1158	chr1	75131038	75131262	CpG: 19	224	19	150	17	67	0.76
1158	chr1	75134989	75135730	CpG: 55	741	55	447	14.8	60.3	0.83
1158	chr1	75136313	75137124	CpG: 78	811	78	549	19.2	67.7	0.86
1161	chr1	75614769	75615123	CpG: 34	354	34	242	19.2	68.4	0.88
1161	chr1	75615693	75616680	CpG: 74	987	74	561	15	56.8	0.93
1162	chr1	75724231	75725045	CpG: 66	814	66	497	16.2	61.1	0.87
1163	chr1	75796851	75797218	CpG: 30	367	30	225	16.3	61.3	0.88
1171	chr1	76867426	76868849	CpG: 112	1423	112	908	15.7	63.8	0.77
1174	chr1	77219311	77219567	CpG: 23	256	23	156	18	60.9	0.97
1174	chr1	77281688	77282539	CpG: 83	851	83	567	19.5	66.6	0.88
1177	chr1	77682532	77683733	CpG: 94	1201	94	676	15.7	56.3	1.04
1178	chr1	77759158	77759965	CpG: 78	807	78	558	19.3	69.1	0.82
1178	chr1	77811681	77811922	CpG: 21	241	21	170	17.4	70.5	0.76
1179	chr1	77888696	77888988	CpG: 33	292	33	215	22.6	73.6	0.86
1179	chr1	77978619	77978921	CpG: 23	302	23	165	15.2	54.6	1.02
1179	chr1	77979079	77979597	CpG: 51	518	51	302	19.7	58.3	1.22
1180	chr1	78045893	78046477	CpG: 76	584	76	430	26	73.6	0.98
1183	chr1	78490939	78491831	CpG: 70	892	70	560	15.7	62.8	0.8
1187	chr1	79006596	79006852	CpG: 33	256	33	182	25.8	71.1	1.04
1197	chr1	80330972	80331201	CpG: 24	229	24	118	21	51.5	1.69
1209	chr1	81800313	81803363	CpG: 281	3050	281	2004	18.4	65.7	0.86
1224	chr1	83860584	83861155	CpG: 50	571	50	409	17.5	71.6	0.69
1225	chr1	83998540	83999549	CpG: 93	1009	93	692	18.4	68.6	0.78
1226	chr1	84077463	84078578	CpG: 111	1115	111	738	19.9	66.2	0.91
1228	chr1	84298425	84299223	CpG: 77	798	77	553	19.3	69.3	0.81
1229	chr1	84479249	84479667	CpG: 40	418	40	254	19.1	60.8	1.07
1229	chr1	84505661	84506808	CpG: 102	1147	102	687	17.8	59.9	1
1230	chr1	84574142	84574661	CpG: 48	519	48	306	18.5	59	1.09
1230	chr1	84620638	84621093	CpG: 42	455	42	315	18.5	69.2	0.77
1231	chr1	84689922	84690657	CpG: 85	735	85	522	23.1	71	0.96
1231	chr1	84754335	84754655	CpG: 25	320	25	184	15.6	57.5	0.96
1232	chr1	84892676	84893504	CpG: 89	828	89	558	21.5	67.4	0.95
1233	chr1	84996902	84997752	CpG: 86	850	86	567	20.2	66.7	0.91
1233	chr1	84998201	84998484	CpG: 32	283	32	181	22.6	64	1.12
1233	chr1	85047826	85048872	CpG: 114	1046	114	786	21.8	75.1	0.78
1235	chr1	85200135	85201967	CpG: 169	1832	169	1196	18.4	65.3	0.87
1235	chr1	85259018	85259841	CpG: 74	823	74	564	18	68.5	0.77
1235	chr1	85276182	85276852	CpG: 61	670	61	414	18.2	61.8	0.95
1237	chr1	85464257	85465485	CpG: 145	1228	145	860	23.6	70	0.97
1237	chr1	85576546	85577252	CpG: 76	706	76	409	21.5	57.9	1.29
1237	chr1	85580679	85581557	CpG: 100	878	100	613	22.8	69.8	0.97
1238	chr1	85616017	85616350	CpG: 44	333	44	254	26.4	76.3	0.91
1238	chr1	85708358	85708570	CpG: 23	212	23	130	21.7	61.3	1.16
1242	chr1	86155595	86156219	CpG: 40	624	40	369	12.8	59.1	0.74
1242	chr1	86156615	86157188	CpG: 49	573	49	378	17.1	66	0.79
1244	chr1	86395883	86396400	CpG: 47	517	47	337	18.2	65.2	0.86
1245	chr1	86552985	86553493	CpG: 34	508	34	313	13.4	61.6	0.71
1246	chr1	86704192	86705332	CpG: 125	1140	125	779	21.9	68.3	0.95
1248	chr1	86914479	86915531	CpG: 89	1052	89	639	16.9	60.7	1.01
1249	chr1	87131860	87132832	CpG: 78	972	78	637	16	65.5	0.75
1249	chr1	87151470	87151734	CpG: 20	264	20	161	15.2	61	0.83
1249	chr1	87152009	87152303	CpG: 23	294	23	190	15.6	64.6	0.75
1251	chr1	87328119	87329459	CpG: 118	1340	118	809	17.6	60.4	0.97
1251	chr1	87331699	87332201	CpG: 35	502	35	318	13.9	63.3	0.7
1251	chr1	87335152	87335549	CpG: 52	397	52	294	26.2	74.1	0.96
1259	chr1	88462600	88463077	CpG: 63	477	63	351	26.4	73.6	0.98
1261	chr1	88683932	88685035	CpG: 106	1103	106	713	19.2	64.6	0.93
1263	chr1	88891280	88891708	CpG: 44	428	44	267	20.6	62.4	1.07
1263	chr1	88992351	88992921	CpG: 52	570	52	374	18.2	65.6	0.86
1268	chr1	89524251	89525427	CpG: 114	1176	114	740	19.4	62.9	0.99
1268	chr1	89632671	89633733	CpG: 123	1062	123	747	23.2	70.3	0.94
1269	chr1	89763185	89763614	CpG: 30	429	30	253	14	59	0.86
1270	chr1	89820630	89821928	CpG: 147	1298	147	942	22.7	72.6	0.86
1270	chr1	89843280	89844047	CpG: 62	767	62	527	16.2	68.7	0.69
1271	chr1	89994840	89995678	CpG: 98	838	98	591	23.4	70.5	0.95
1277	chr1	90706545	90707214	CpG: 67	669	67	449	20	67.1	0.9
1277	chr1	90710847	90711144	CpG: 30	297	30	205	20.2	69	0.86
1277	chr1	90716540	90718983	CpG: 185	2443	185	1268	15.1	51.9	1.12
1277	chr1	90719599	90720020	CpG: 36	421	36	263	17.1	62.5	0.94
1277	chr1	90723582	90723843	CpG: 19	261	19	155	14.6	59.4	0.83
1277	chr1	90724932	90727247	CpG: 147	2315	147	1313	12.7	56.7	0.79
1278	chr1	90835422	90836334	CpG: 86	912	86	634	18.9	69.5	0.78
1278	chr1	90850692	90851833	CpG: 103	1141	103	758	18.1	66.4	0.82
1278	chr1	90893565	90894006	CpG: 46	441	46	308	20.9	69.8	0.9
1279	chr1	91021601	91022250	CpG: 78	649	78	469	24	72.3	0.95
1282	chr1	91404319	91404833	CpG: 62	514	62	376	24.1	73.2	0.92
1283	chr1	91500706	91501442	CpG: 72	736	72	469	19.6	63.7	0.97
1283	chr1	91535466	91535887	CpG: 38	421	38	253	18.1	60.1	1.01
1283	chr1	91546272	91546505	CpG: 20	233	20	166	17.2	71.2	0.68
1283	chr1	91546779	91547099	CpG: 24	320	24	194	15	60.6	0.83
1286	chr1	91885356	91886528	CpG: 123	1172	123	775	21	66.1	0.96
1286	chr1	91949161	91949429	CpG: 22	268	22	164	16.4	61.2	0.89
1287	chr1	92029810	92030407	CpG: 76	597	76	445	25.5	74.5	0.92
1287	chr1	92080262	92080923	CpG: 52	661	52	420	15.7	63.5	0.78
1288	chr1	92217881	92218125	CpG: 21	244	21	155	17.2	63.5	0.85
1289	chr1	92298616	92299369	CpG: 72	753	72	510	19.1	67.7	0.85
1290	chr1	92480309	92487052	CpG: 494	6743	494	4194	14.7	62.2	0.76
1292	chr1	92784381	92785539	CpG: 105	1158	105	736	18.1	63.6	0.91
1293	chr1	92831941	92832565	CpG: 55	624	55	397	17.6	63.6	0.89
1294	chr1	92960955	92962197	CpG: 135	1242	135	866	21.7	69.7	0.9
1295	chr1	93079001	93079475	CpG: 45	474	45	299	19	63.1	0.95
1295	chr1	93180115	93180914	CpG: 77	799	77	518	19.3	64.8	0.92
1297	chr1	93345661	93346383	CpG: 66	722	66	438	18.3	60.7	1
1297	chr1	93447912	93448967	CpG: 111	1055	111	730	21	69.2	0.88
1299	chr1	93680765	93681948	CpG: 119	1183	119	752	20.1	63.6	1
1300	chr1	93846288	93847530	CpG: 162	1242	162	893	26.1	71.9	1.01
1301	chr1	93847761	93848072	CpG: 25	311	25	183	16.1	58.8	0.93
1301	chr1	93878951	93879266	CpG: 35	315	35	199	22.2	63.2	1.13
1301	chr1	93908813	93909911	CpG: 122	1098	122	708	22.2	64.5	1.07
1303	chr1	94237134	94237788	CpG: 93	654	93	504	28.4	77.1	1.01
1304	chr1	94247350	94247961	CpG: 93	611	93	476	30.4	77.9	1.04
1305	chr1	94417969	94418846	CpG: 101	877	101	596	23	68	1
1306	chr1	94541281	94542083	CpG: 93	802	93	600	23.2	74.8	0.83
1308	chr1	94820046	94820763	CpG: 70	717	70	461	19.5	64.3	0.95
1309	chr1	94926281	94927560	CpG: 136	1279	136	888	21.3	69.4	0.89
1310	chr1	95072695	95072995	CpG: 29	300	29	177	19.3	59	1.12
1310	chr1	95117194	95117575	CpG: 40	381	40	246	21	64.6	1.01
1311	chr1	95234120	95234586	CpG: 50	466	50	344	21.5	73.8	0.8
1322	chr1	96721546	96722263	CpG: 64	717	64	444	17.9	61.9	0.94
1332	chr1	97920633	97921168	CpG: 47	535	47	332	17.6	62.1	0.94
1333	chr1	98045410	98046154	CpG: 67	744	67	447	18	60.1	1.01
1333	chr1	98053445	98054427	CpG: 91	982	91	671	18.5	68.3	0.8
1337	chr1	98661316	98662155	CpG: 86	839	86	584	20.5	69.6	0.85
1340	chr1	99004376	99005028	CpG: 74	652	74	421	22.7	64.6	1.12
1342	chr1	99264426	99264779	CpG: 31	353	31	237	17.6	67.1	0.8
1346	chr1	99849864	99850453	CpG: 63	589	63	414	21.4	70.3	0.87
1347	chr1	99969741	99970514	CpG: 70	773	70	511	18.1	66.1	0.87
1348	chr1	100037926	100038848	CpG: 113	922	113	659	24.5	71.5	0.96
1348	chr1	100132574	100133198	CpG: 45	624	45	379	14.4	60.7	0.79
1349	chr1	100213210	100213542	CpG: 38	332	38	238	22.9	71.7	0.92
1349	chr1	100266076	100266443	CpG: 36	367	36	242	19.6	65.9	0.9
1350	chr1	100352153	100353343	CpG: 94	1190	94	787	15.8	66.1	0.72
1352	chr1	100539012	100540329	CpG: 146	1317	146	911	22.2	69.2	0.93
1354	chr1	100895032	100895276	CpG: 21	244	21	156	17.2	63.9	0.84
1354	chr1	100895993	100896252	CpG: 32	259	32	171	24.7	66	1.17
1355	chr1	101025761	101026124	CpG: 31	363	31	236	17.1	65	0.81
1357	chr1	101236229	101236512	CpG: 26	283	26	195	18.4	68.9	0.78
1357	chr1	101236889	101237189	CpG: 35	300	35	197	23.3	65.7	1.15
1374	chr1	103525470	103526291	CpG: 85	821	85	524	20.7	63.8	1.04
1394	chr1	106080771	106081232	CpG: 37	461	37	296	16.1	64.2	0.78
1401	chr1	107056583	107057788	CpG: 104	1205	104	745	17.3	61.8	0.91
1402	chr1	107140267	107140509	CpG: 18	242	18	125	14.9	51.7	1.13
1402	chr1	107141044	107141841	CpG: 90	797	90	519	22.6	65.1	1.07
1405	chr1	107480610	107480820	CpG: 22	210	22	146	21	69.5	0.87
1408	chr1	107964629	107965419	CpG: 97	790	97	555	24.6	70.3	1
1410	chr1	108192605	108192891	CpG: 25	286	25	185	17.5	64.7	0.84
1410	chr1	108199778	108200579	CpG: 84	801	84	550	21	68.7	0.89
1411	chr1	108272708	108273250	CpG: 51	542	51	362	18.8	66.8	0.84
1412	chr1	108421127	108421669	CpG: 51	542	51	362	18.8	66.8	0.84
1413	chr1	108559916	108560590	CpG: 87	674	87	472	25.8	70	1.06
1414	chr1	108660971	108661756	CpG: 84	785	84	490	21.4	62.4	1.11
1414	chr1	108692166	108692539	CpG: 36	373	36	244	19.3	65.4	0.91
1414	chr1	108746396	108747200	CpG: 79	804	79	541	19.7	67.3	0.87
1415	chr1	108876844	108877416	CpG: 71	572	71	425	24.8	74.3	0.93
1416	chr1	108963059	108963592	CpG: 68	533	68	382	25.5	71.7	1
1416	chr1	109041233	109042224	CpG: 101	991	101	690	20.4	69.6	0.85
1417	chr1	109075957	109076210	CpG: 24	253	24	158	19	62.5	0.97
1417	chr1	109090566	109091010	CpG: 44	444	44	290	19.8	65.3	0.94
1417	chr1	109100041	109100762	CpG: 74	721	74	487	20.5	67.5	0.91
1417	chr1	109113473	109113716	CpG: 18	243	18	134	14.8	55.1	0.98
1418	chr1	109213842	109214476	CpG: 55	634	55	412	17.4	65	0.82
1418	chr1	109249323	109250101	CpG: 109	778	109	617	28	79.3	0.92
1418	chr1	109258432	109259078	CpG: 68	646	68	447	21.1	69.2	0.9
1418	chr1	109281691	109281904	CpG: 16	213	16	143	15	67.1	0.67
1418	chr1	109283088	109283585	CpG: 48	497	48	326	19.3	65.6	0.9
1419	chr1	109397452	109398272	CpG: 108	820	108	588	26.3	71.7	1.02
1419	chr1	109426026	109426948	CpG: 68	922	68	578	14.8	62.7	0.75
1420	chr1	109466340	109467165	CpG: 95	825	95	600	23	72.7	0.87
1420	chr1	109483831	109484281	CpG: 60	450	60	336	26.7	74.7	0.96
1420	chr1	109493923	109494321	CpG: 38	398	38	286	19.1	71.9	0.74
1420	chr1	109509332	109509883	CpG: 76	551	76	376	27.6	68.2	1.19
1420	chr1	109548417	109548968	CpG: 53	551	53	357	19.2	64.8	0.93
1421	chr1	109619842	109620094	CpG: 23	252	23	169	18.3	67.1	0.82
1421	chr1	109643339	109643542	CpG: 16	203	16	142	15.8	70	0.65
1421	chr1	109655919	109656505	CpG: 50	586	50	387	17.1	66	0.8
1421	chr1	109667959	109668334	CpG: 27	375	27	262	14.4	69.9	0.61
1421	chr1	109687616	109687992	CpG: 32	376	32	260	17	69.1	0.72
1422	chr1	109739729	109740684	CpG: 86	955	86	609	18	63.8	0.89
1423	chr1	109910521	109911267	CpG: 82	746	82	505	22	67.7	0.97
1424	chr1	109984626	109985404	CpG: 77	778	77	510	19.8	65.6	0.93
1424	chr1	110034781	110035320	CpG: 49	539	49	379	18.2	70.3	0.74
1424	chr1	110067643	110070681	CpG: 271	3038	271	1987	17.8	65.4	0.83
1424	chr1	110083906	110084862	CpG: 101	956	101	644	21.1	67.4	0.93
1425	chr1	110130188	110130717	CpG: 38	529	38	354	14.4	66.9	0.68
1425	chr1	110150366	110151642	CpG: 136	1276	136	884	21.3	69.3	0.89
1425	chr1	110209634	110212172	CpG: 260	2538	260	1657	20.5	65.3	0.96
1425	chr1	110223043	110223390	CpG: 31	347	31	215	17.9	62	0.93
